Regulator	Target	MI
hsa-miR-15b-3p	PPP1R14A	0.096197513
hsa-miR-15b-3p	C17orf58	0.079003885
hsa-miR-15b-3p	SPOCK3	0.079353042
hsa-miR-15b-3p	ABHD15	0.097090445
hsa-miR-15b-3p	SCN9A	0.068314708
hsa-miR-15b-3p	SHFM1	0.086836541
hsa-miR-15b-3p	ACSM1	0.10850703
hsa-miR-15b-3p	RANBP17	0.089559669
hsa-miR-15b-3p	AGGF1	0.083205057
hsa-miR-15b-3p	SMC1A	0.150431576
hsa-miR-15b-3p	SNTG2	0.097111804
hsa-miR-15b-3p	TMEM65	0.10803219
hsa-miR-15b-3p	TMEM47	0.07152392
hsa-miR-15b-3p	TMEM200B	0.091102623
hsa-miR-15b-3p	KIAA1841	0.079250618
hsa-miR-15b-3p	KIAA2013	0.070355688
hsa-miR-15b-3p	KIAA2022	0.082832978
hsa-miR-15b-3p	TMEM132B	0.075880795
hsa-miR-15b-3p	ALDH2	0.075449413
hsa-miR-15b-3p	ST6GAL2	0.066720742
hsa-miR-15b-3p	SSBP1	0.098095506
hsa-miR-15b-3p	SSBP2	0.087311327
hsa-miR-15b-3p	PABPC5	0.083242034
hsa-miR-15b-3p	MUM1L1	0.092714034
hsa-miR-15b-3p	AP4S1	0.093226418
hsa-miR-15b-3p	XPNPEP3	0.086017555
hsa-miR-15b-3p	ATAD2	0.287876966
hsa-miR-15b-3p	ARSH	0.071316012
hsa-miR-15b-3p	ART5	0.082012003
hsa-miR-15b-3p	ATL1	0.076811584
hsa-miR-15b-3p	HMGCS2	0.092848693
hsa-miR-15b-3p	SHISA6	0.146636436
hsa-miR-15b-3p	BNC2	0.110296876
hsa-miR-15b-3p	BMI1	0.072130374
hsa-miR-15b-3p	C10orf90	0.109684043
hsa-miR-15b-3p	CHL1	0.113799792
hsa-miR-15b-3p	DMTN	0.066177763
hsa-miR-15b-3p	ENAH	0.074835845
hsa-miR-15b-3p	EGR1	0.105820888
hsa-miR-15b-3p	EVC2	0.099470055
hsa-miR-15b-3p	FAR2	0.065633348
hsa-miR-15b-3p	FLT3	0.067521327
hsa-miR-15b-3p	FZD4	0.095445181
hsa-miR-15b-3p	SLC26A7	0.091815566
hsa-miR-15b-3p	GAD1	0.066683805
hsa-miR-15b-3p	GLMN	0.094350349
hsa-miR-15b-3p	GLO1	0.094186694
hsa-miR-15b-3p	GJA1	0.081543464
hsa-miR-15b-3p	GNB1	0.079338971
hsa-miR-15b-3p	HHAT	0.093685121
hsa-miR-15b-3p	SLC35G1	0.076677348
hsa-miR-15b-3p	PARPBP	0.195176306
hsa-miR-15b-3p	IPO7	0.066984502
hsa-miR-15b-3p	IWS1	0.092272407
hsa-miR-15b-3p	KALRN	0.094580447
hsa-miR-15b-3p	LRBA	0.074588229
hsa-miR-15b-3p	MSH2	0.218274124
hsa-miR-15b-3p	MRS2	0.114356242
hsa-miR-15b-3p	NID1	0.058519188
hsa-miR-15b-3p	NEXN	0.077219352
hsa-miR-15b-3p	NAT2	0.081606653
hsa-miR-15b-3p	NPR3	0.066713772
hsa-miR-15b-3p	NPNT	0.085391337
hsa-miR-15b-3p	PGM1	0.067550096
hsa-miR-15b-3p	PFN2	0.142927817
hsa-miR-15b-3p	POLQ	0.272421335
hsa-miR-15b-3p	PHYH	0.082817811
hsa-miR-15b-3p	RBKS	0.073423369
hsa-miR-15b-3p	RGS5	0.105351159
hsa-miR-15b-3p	RFC5	0.124077009
hsa-miR-15b-3p	RPL5	0.073495456
hsa-miR-15b-3p	PCDHGA11	0.073493661
hsa-miR-15b-3p	SDHC	0.075975738
hsa-miR-15b-3p	SOBP	0.078732875
hsa-miR-15b-3p	SNRK	0.070490052
hsa-miR-15b-3p	SNCG	0.097551607
hsa-miR-15b-3p	SS18	0.055630993
hsa-miR-15b-3p	TARS	0.145759232
hsa-miR-15b-3p	TAP2	0.094052806
hsa-miR-15b-3p	TBCE	0.137445615
hsa-miR-15b-3p	THRB	0.075188702
hsa-miR-15b-3p	TMC5	0.106480756
hsa-miR-15b-3p	UMOD	0.084307488
hsa-miR-15b-3p	UTRN	0.066556991
hsa-miR-15b-3p	FCER1A	0.171689808
hsa-miR-15b-3p	VRK1	0.194264243
hsa-miR-15b-3p	TRAM1	0.078245128
hsa-miR-15b-3p	KPNA1	0.091463963
hsa-miR-15b-3p	YARS	0.168268435
hsa-miR-15b-3p	BMPER	0.119702917
hsa-miR-15b-3p	TUBB6	0.071189161
hsa-miR-15b-3p	BRMS1L	0.077613487
hsa-miR-15b-3p	MAP3K13	0.076635716
hsa-miR-15b-3p	UBFD1	0.064904065
hsa-miR-15b-3p	CASC1	0.090562089
hsa-miR-15b-3p	MTHFD1L	0.099453485
hsa-miR-15b-3p	HNRNPF	0.082937677
hsa-miR-15b-3p	CENPL	0.210564105
hsa-miR-15b-3p	CEP76	0.090012753
hsa-miR-15b-3p	PLAGL2	0.064616701
hsa-miR-15b-3p	PLA2G7	0.071163988
hsa-miR-15b-3p	UNC80	0.078913879
hsa-miR-15b-3p	LMCD1	0.058563288
hsa-miR-15b-3p	EBNA1BP2	0.084819811
hsa-miR-15b-3p	UQCRH	0.124801613
hsa-miR-15b-3p	CLDN8	0.067168252
hsa-miR-15b-3p	FAM110B	0.079015193
hsa-miR-15b-3p	FAM179B	0.064033223
hsa-miR-15b-3p	NT5DC4	0.082635318
hsa-miR-15b-3p	ITGA10	0.132669888
hsa-miR-15b-3p	CNTLN	0.075759105
hsa-miR-15b-3p	TOMM22	0.117865572
hsa-miR-15b-3p	USP19	0.068930114
hsa-miR-15b-3p	UBQLN1	0.071049267
hsa-miR-15b-3p	CREB3	0.073359876
hsa-miR-15b-3p	TOPORS	0.0656994
hsa-miR-15b-3p	CTPS1	0.199317945
hsa-miR-15b-3p	ZC3H12B	0.072900812
hsa-miR-15b-3p	RNASE4	0.093606371
hsa-miR-15b-3p	COX7A2	0.077009746
hsa-miR-15b-3p	DCAF13	0.215315047
hsa-miR-15b-3p	PLSCR2	0.079611875
hsa-miR-15b-3p	NEURL1B	0.064362067
hsa-miR-15b-3p	LRRC36	0.067038113
hsa-miR-15b-3p	LRRC42	0.058589159
hsa-miR-15b-3p	MCMBP	0.098860969
hsa-miR-15b-3p	DUSP22	0.079500844
hsa-miR-15b-3p	CYP7A1	0.070156311
hsa-miR-15b-3p	VPS11	0.072348016
hsa-miR-15b-3p	MMEL1	0.080203376
hsa-miR-15b-3p	C1orf112	0.149057823
hsa-miR-15b-3p	PPARGC1A	0.089844931
hsa-miR-15b-3p	DMGDH	0.076160966
hsa-miR-15b-3p	DMRT2	0.071268747
hsa-miR-15b-3p	DNM1L	0.110043869
hsa-miR-15b-3p	DNMT1	0.131408432
hsa-miR-15b-3p	VWA3A	0.06774304
hsa-miR-15b-3p	MTMR8	0.094079887
hsa-miR-15b-3p	ZCCHC7	0.083685
hsa-miR-15b-3p	MUC19	0.064868026
hsa-miR-15b-3p	LACTB2	0.111104335
hsa-miR-15b-3p	MXRA7	0.062886886
hsa-miR-15b-3p	STRADB	0.068916747
hsa-miR-15b-3p	NCAPG2	0.210654362
hsa-miR-15b-3p	NEGR1	0.127656501
hsa-miR-15b-3p	WISP1	0.090999679
hsa-miR-15b-3p	MYBPC1	0.06439204
hsa-miR-15b-3p	UBASH3B	0.061178799
hsa-miR-15b-3p	ATG16L1	0.07120723
hsa-miR-15b-3p	EFHC2	0.070790528
hsa-miR-15b-3p	DMRTA1	0.094162413
hsa-miR-15b-3p	NUP205	0.149349057
hsa-miR-15b-3p	WNT11	0.071273533
hsa-miR-15b-3p	NPAS4	0.073498655
hsa-miR-15b-3p	NPY2R	0.127482172
hsa-miR-15b-3p	DHH	0.122654539
hsa-miR-15b-3p	ARC	0.068345987
hsa-miR-15b-3p	APP	0.076905713
hsa-miR-15b-3p	ENOX1	0.070892289
hsa-miR-15b-3p	ME2	0.134240177
hsa-miR-15b-3p	ME1	0.087000489
hsa-miR-15b-3p	MET	0.080656276
hsa-miR-15b-3p	INA	0.073000267
hsa-miR-15b-3p	PRELID1	0.094560525
hsa-miR-15b-3p	EPHX2	0.074256368
hsa-miR-15b-3p	RB1	0.076284474
hsa-miR-15b-3p	OGN	0.199063043
hsa-miR-15b-3p	ANKRD30A	0.085120798
hsa-miR-15b-3p	LINC00475	0.123080823
hsa-miR-15b-3p	DNAJC4	0.05724345
hsa-miR-15b-3p	DNAJA3	0.066558938
hsa-miR-15b-3p	ETFDH	0.086493542
hsa-miR-15b-3p	EXOC6	0.081871333
hsa-miR-15b-3p	COL14A1	0.219983089
hsa-miR-15b-3p	COL12A1	0.069954934
hsa-miR-15b-3p	ANKRD27	0.098168408
hsa-miR-15b-3p	PHYHIPL	0.080457504
hsa-miR-15b-3p	FABP4	0.073627673
hsa-miR-15b-3p	C16orf52	0.069352912
hsa-miR-15b-3p	FBXO5	0.203951617
hsa-miR-15b-3p	CREBRF	0.087169961
hsa-miR-15b-3p	CBFA2T3	0.105789133
hsa-miR-15b-3p	TRIM37	0.075544082
hsa-miR-15b-3p	ZNF367	0.20515219
hsa-miR-15b-3p	ZNF669	0.079675212
hsa-miR-15b-3p	ZNF527	0.065740337
hsa-miR-15b-3p	CA5BP1	0.073981855
hsa-miR-15b-3p	PRICKLE4	0.07398338
hsa-miR-15b-3p	POU2F1	0.078315904
hsa-miR-15b-3p	SPATA17	0.066571272
hsa-miR-15b-3p	C2orf71	0.093564819
hsa-miR-15b-3p	PDE1C	0.079155558
hsa-miR-15b-3p	GAP43	0.063343646
hsa-miR-15b-3p	CACHD1	0.075501881
hsa-miR-15b-3p	PHF12	0.083293644
hsa-miR-15b-3p	HRASLS2	0.077449247
hsa-miR-15b-3p	PLCE1	0.062537464
hsa-miR-15b-3p	GLRX3	0.092686559
hsa-miR-15b-3p	PPARG	0.076640804
hsa-miR-15b-3p	PPFIA1	0.06548892
hsa-miR-15b-3p	PRKD1	0.086602133
hsa-miR-15b-3p	CAMKMT	0.082046129
hsa-miR-15b-3p	PTBP3	0.082605549
hsa-miR-15b-3p	SNCAIP	0.119683087
hsa-miR-15b-3p	GPR37	0.063480345
hsa-miR-15b-3p	PSMC3	0.098390173
hsa-miR-15b-3p	CSRNP3	0.085219891
hsa-miR-15b-3p	MRPS35	0.062782638
hsa-miR-15b-3p	MRPS10	0.101957763
hsa-miR-15b-3p	MRPL14	0.117441146
hsa-miR-15b-3p	PTRH2	0.065913694
hsa-miR-15b-3p	GSTCD	0.061331432
hsa-miR-15b-3p	MS4A14	0.063145634
hsa-miR-15b-3p	GTDC1	0.074468602
hsa-miR-15b-3p	ZBED5	0.073407766
hsa-miR-15b-3p	TBC1D13	0.059601514
hsa-miR-15b-3p	STXBP5L	0.066853334
hsa-miR-15b-3p	ZFHX4	0.089047854
hsa-miR-15b-3p	CCDC160	0.085820479
hsa-miR-15b-3p	CCDC125	0.09464337
hsa-miR-15b-3p	ZFP64	0.104389237
hsa-miR-15b-3p	PPP1R3G	0.078750093
hsa-miR-15b-3p	PPP1R21	0.078566246
hsa-miR-15b-3p	NFE2L1	0.075425637
hsa-miR-15b-3p	OSBPL11	0.1033853
hsa-miR-15b-3p	C19orf57	0.074255796
hsa-miR-15b-3p	ZNF19	0.081454071
hsa-miR-15b-3p	ZNF74	0.07311535
hsa-miR-15b-5p	B3GAT3	0.074054952
hsa-miR-15b-5p	PPP1CB	0.07918842
hsa-miR-15b-5p	PPP3CB	0.067618913
hsa-miR-15b-5p	ARHGAP12	0.062323483
hsa-miR-15b-5p	ARHGAP20	0.087031608
hsa-miR-15b-5p	ARHGAP29	0.080706382
hsa-miR-15b-5p	TARBP1	0.076875583
hsa-miR-15b-5p	TARDBP	0.089918274
hsa-miR-15b-5p	RICTOR	0.061824522
hsa-miR-15b-5p	SEMA3A	0.069397245
hsa-miR-15b-5p	SEMA3D	0.076845925
hsa-miR-15b-5p	SEMA6D	0.062764019
hsa-miR-15b-5p	ARHGEF39	0.125464905
hsa-miR-15b-5p	NFATC4	0.071824394
hsa-miR-15b-5p	DYNLL2	0.073648028
hsa-miR-15b-5p	ARRDC4	0.071608166
hsa-miR-15b-5p	MCFD2	0.069810406
hsa-miR-15b-5p	DACH1	0.077580051
hsa-miR-15b-5p	DCAF5	0.061951619
hsa-miR-15b-5p	DEPDC1B	0.081446669
hsa-miR-15b-5p	TBC1D9	0.072879831
hsa-miR-15b-5p	TBC1D2	0.074677133
hsa-miR-15b-5p	VMA21	0.064864668
hsa-miR-15b-5p	MAD2L2	0.060390524
hsa-miR-15b-5p	SYNDIG1	0.085405565
hsa-miR-15b-5p	NOTCH2	0.071769283
hsa-miR-15b-5p	MOB3B	0.079341507
hsa-miR-15b-5p	ADCYAP1R1	0.0739409
hsa-miR-15b-5p	DMRT2	0.072657904
hsa-miR-15b-5p	DNM1L	0.073514229
hsa-miR-15b-5p	VTI1B	0.062196532
hsa-miR-15b-5p	MRVI1	0.099769201
hsa-miR-15b-5p	TBC1D14	0.079235859
hsa-miR-15b-5p	MTMR4	0.079809359
hsa-miR-15b-5p	MTMR6	0.071730703
hsa-miR-15b-5p	PHLDA3	0.07498127
hsa-miR-15b-5p	PHLDB3	0.07193039
hsa-miR-15b-5p	PHLDB2	0.065016437
hsa-miR-15b-5p	DUS1L	0.066363729
hsa-miR-15b-5p	MYBL1	0.084529376
hsa-miR-15b-5p	MYADM	0.080266413
hsa-miR-15b-5p	TSC22D3	0.076389503
hsa-miR-15b-5p	UBE2QL1	0.071151212
hsa-miR-15b-5p	RAB3IP	0.065944635
hsa-miR-15b-5p	DYRK3	0.082216583
hsa-miR-15b-5p	RABAC1	0.10516521
hsa-miR-15b-5p	KIF16B	0.075976956
hsa-miR-15b-5p	DZIP1	0.104584522
hsa-miR-15b-5p	YTHDC1	0.078534659
hsa-miR-15b-5p	GABARAPL1	0.066461675
hsa-miR-15b-5p	RAET1L	0.084343579
hsa-miR-15b-5p	NAA30	0.072998338
hsa-miR-15b-5p	NACC1	0.076583791
hsa-miR-15b-5p	CLASRP	0.068139545
hsa-miR-15b-5p	WDR47	0.06974404
hsa-miR-15b-5p	NCBP1	0.073509175
hsa-miR-15b-5p	NCAPG	0.115873454
hsa-miR-15b-5p	NCOR2	0.080445951
hsa-miR-15b-5p	PHYHIP	0.078671505
hsa-miR-15b-5p	METTL21B	0.068423552
hsa-miR-15b-5p	NEGR1	0.063913187
hsa-miR-15b-5p	ARHGAP5	0.059915829
hsa-miR-15b-5p	ARHGEF9	0.074306482
hsa-miR-15b-5p	WHSC1	0.087519804
hsa-miR-15b-5p	RACGAP1	0.08092491
hsa-miR-15b-5p	CCDC80	0.093662644
hsa-miR-15b-5p	WISP1	0.089434173
hsa-miR-15b-5p	EIF5B	0.083353408
hsa-miR-15b-5p	EIF5A	0.076150619
hsa-miR-15b-5p	DHTKD1	0.070352221
hsa-miR-15b-5p	TCEAL1	0.069763098
hsa-miR-15b-5p	NPAS3	0.067644801
hsa-miR-15b-5p	MTMR11	0.071389752
hsa-miR-15b-5p	EPHB4	0.077382696
hsa-miR-15b-5p	AKAP13	0.059284915
hsa-miR-15b-5p	AKAP11	0.062504815
hsa-miR-15b-5p	FAM58A	0.06373366
hsa-miR-15b-5p	FAM81A	0.06764007
hsa-miR-15b-5p	ERAP1	0.075692116
hsa-miR-15b-5p	PIK3R1	0.08558191
hsa-miR-15b-5p	NUAK1	0.081537482
hsa-miR-15b-5p	NUP50	0.077957523
hsa-miR-15b-5p	ESRRA	0.072364925
hsa-miR-15b-5p	SLITRK6	0.066354433
hsa-miR-15b-5p	HNRNPH3	0.08308734
hsa-miR-15b-5p	GPANK1	0.06629854
hsa-miR-15b-5p	EXTL3	0.074408828
hsa-miR-15b-5p	MBTPS2	0.0669695
hsa-miR-15b-5p	SPOCK3	0.059938459
hsa-miR-15b-5p	ABHD13	0.065601443
hsa-miR-15b-5p	C11orf53	0.073924065
hsa-miR-15b-5p	IRF2BP1	0.069725434
hsa-miR-15b-5p	SH3GL2	0.066372671
hsa-miR-15b-5p	SH3BP4	0.070154022
hsa-miR-15b-5p	FANCC	0.078851718
hsa-miR-15b-5p	CDC25A	0.088816113
hsa-miR-15b-5p	CDC25B	0.081983112
hsa-miR-15b-5p	LURAP1L	0.06875345
hsa-miR-15b-5p	ANKRD34A	0.069590859
hsa-miR-15b-5p	ANKRD13D	0.074892908
hsa-miR-15b-5p	FKBP1B	0.063082139
hsa-miR-15b-5p	BHLHE41	0.083238024
hsa-miR-15b-5p	FGFR1	0.081332823
hsa-miR-15b-5p	TMEM47	0.064083494
hsa-miR-15b-5p	DIXDC1	0.106329118
hsa-miR-15b-5p	FOXO1	0.089176653
hsa-miR-15b-5p	FOSL2	0.077244604
hsa-miR-15b-5p	GPX1P1	0.079678376
hsa-miR-15b-5p	C16orf72	0.069538337
hsa-miR-15b-5p	FSTL1	0.08784211
hsa-miR-15b-5p	FUBP1	0.069846704
hsa-miR-15b-5p	SHISA6	0.084341735
hsa-miR-15b-5p	SHISA9	0.07842579
hsa-miR-15b-5p	HMGXB4	0.070644113
hsa-miR-15b-5p	PLEKHA5	0.071741077
hsa-miR-15b-5p	SLC16A12	0.076637073
hsa-miR-15b-5p	ZDHHC15	0.065796112
hsa-miR-15b-5p	ALKBH3	0.069785307
hsa-miR-15b-5p	PAFAH1B1	0.070894026
hsa-miR-15b-5p	RANBP10	0.068125269
hsa-miR-15b-5p	PARPBP	0.078839658
hsa-miR-15b-5p	PAPD4	0.062406163
hsa-miR-15b-5p	PDE1A	0.065386679
hsa-miR-15b-5p	PDAP1	0.069640164
hsa-miR-15b-5p	PDHA1	0.067084765
hsa-miR-15b-5p	GBAP1	0.06746706
hsa-miR-15b-5p	PELI2	0.064115908
hsa-miR-15b-5p	GCFC2	0.062218442
hsa-miR-15b-5p	ALS2CL	0.067046645
hsa-miR-15b-5p	YIF1B	0.062122855
hsa-miR-15b-5p	YIPF6	0.060500441
hsa-miR-15b-5p	PLCD1	0.063570612
hsa-miR-15b-5p	ACVR2A	0.07292556
hsa-miR-15b-5p	PLPP1	0.069722309
hsa-miR-15b-5p	PRICKLE2	0.086194349
hsa-miR-15b-5p	CNOT6L	0.068110163
hsa-miR-15b-5p	PPIL4	0.067005671
hsa-miR-15b-5p	PPP6C	0.08106811
hsa-miR-15b-5p	PPM1A	0.075160358
hsa-miR-15b-5p	GNG12	0.07904894
hsa-miR-15b-5p	MSANTD4	0.069451327
hsa-miR-15b-5p	PRDM4	0.06599276
hsa-miR-15b-5p	PREPL	0.063291506
hsa-miR-15b-5p	PRELP	0.064747502
hsa-miR-15b-5p	PRKG1	0.075065451
hsa-miR-15b-5p	PRR11	0.077994063
hsa-miR-15b-5p	PSAT1	0.095593803
hsa-miR-15b-5p	PSKH1	0.079915512
hsa-miR-15b-5p	SLC13A3	0.07899233
hsa-miR-15b-5p	SLC12A4	0.090540189
hsa-miR-15b-5p	PTBP1	0.06679765
hsa-miR-15b-5p	YWHAQ	0.061800628
hsa-miR-15b-5p	PTPRM	0.08781045
hsa-miR-15b-5p	GSK3B	0.076981851
hsa-miR-15b-5p	ADAM12	0.078503114
hsa-miR-15b-5p	HECTD1	0.067439047
hsa-miR-15b-5p	GRAMD3	0.073553456
hsa-miR-15b-5p	HNRNPA2B1	0.108079777
hsa-miR-15b-5p	AR	0.066481423
hsa-miR-15b-5p	CYP51A1	0.067013225
hsa-miR-15b-5p	C8orf34	0.065659905
hsa-miR-15b-5p	C8orf58	0.06526903
hsa-miR-15b-5p	AMOTL1	0.062680609
hsa-miR-15b-5p	ZFHX4	0.084109677
hsa-miR-15b-5p	SH3BGRL2	0.065316394
hsa-miR-15b-5p	HNRNPM	0.064908417
hsa-miR-15b-5p	HNRNPK	0.0831299
hsa-miR-15b-5p	HCFC2	0.062442015
hsa-miR-15b-5p	ZMAT3	0.074660109
hsa-miR-15b-5p	TSN	0.086297781
hsa-miR-15b-5p	TK2	0.083348347
hsa-miR-15b-5p	VWF	0.084106175
hsa-miR-15b-5p	VCL	0.073831637
hsa-miR-15b-5p	ZYX	0.075467419
hsa-miR-15b-5p	MN1	0.080503531
hsa-miR-15b-5p	PAM	0.056987646
hsa-miR-15b-5p	QKI	0.062265875
hsa-miR-15b-5p	APP	0.068429577
hsa-miR-15b-5p	ELL	0.072221671
hsa-miR-15b-5p	FRY	0.069162752
hsa-miR-15b-5p	GHR	0.092103616
hsa-miR-15b-5p	AGA	0.067887558
hsa-miR-15b-5p	PLAGL1	0.066867541
hsa-miR-15b-5p	PCDHA12	0.063072645
hsa-miR-15b-5p	COPS7B	0.067584134
hsa-miR-15b-5p	PCDHA4	0.062950655
hsa-miR-15b-5p	HOXC8	0.075870656
hsa-miR-15b-5p	HOXA3	0.083510502
hsa-miR-15b-5p	ARL6IP5	0.064652095
hsa-miR-15b-5p	HSPG2	0.079818849
hsa-miR-15b-5p	BAIAP2	0.059441179
hsa-miR-15b-5p	TRABD2B	0.085573331
hsa-miR-15b-5p	HTR2A	0.069103007
hsa-miR-15b-5p	UBXN10	0.071297408
hsa-miR-15b-5p	UBXN2B	0.069870521
hsa-miR-15b-5p	RNF217	0.06745677
hsa-miR-15b-5p	ANKMY1	0.070907356
hsa-miR-15b-5p	PLSCR4	0.079652723
hsa-miR-15b-5p	NKAIN2	0.075819842
hsa-miR-15b-5p	LRRTM2	0.064999814
hsa-miR-15b-5p	RAB9B	0.090563358
hsa-miR-15b-5p	RAB8B	0.068486851
hsa-miR-15b-5p	RAB4B	0.064115398
hsa-miR-15b-5p	SLC39A10	0.069045636
hsa-miR-15b-5p	RASEF	0.072319055
hsa-miR-15b-5p	RBMS1	0.07616511
hsa-miR-15b-5p	RBPMS	0.070228251
hsa-miR-15b-5p	RCAN3	0.077219632
hsa-miR-15b-5p	PLXNC1	0.080182382
hsa-miR-15b-5p	PLXNA4	0.067745761
hsa-miR-15b-5p	FAM196A	0.063087239
hsa-miR-15b-5p	ZBTB16	0.065192441
hsa-miR-15b-5p	ZBTB8A	0.06174347
hsa-miR-15b-5p	FAM179B	0.074742208
hsa-miR-15b-5p	RAPGEF2	0.0547562
hsa-miR-15b-5p	FAM110C	0.074626601
hsa-miR-15b-5p	FAM122A	0.064116578
hsa-miR-15b-5p	FAM219A	0.079285279
hsa-miR-15b-5p	RIC8A	0.073415694
hsa-miR-15b-5p	IGF1R	0.070667541
hsa-miR-15b-5p	HOXA10	0.096612295
hsa-miR-15b-5p	ZC3H12B	0.059453629
hsa-miR-15b-5p	STARD13	0.084906754
hsa-miR-15b-5p	RNF41	0.106617775
hsa-miR-15b-5p	IKZF2	0.068815188
hsa-miR-15b-5p	ADAMTS6	0.086961441
hsa-miR-15b-5p	ADAMTS5	0.072889996
hsa-miR-15b-5p	LDLRAD2	0.093550369
hsa-miR-15b-5p	C20orf96	0.071306165
hsa-miR-15b-5p	GAS2L3	0.094327693
hsa-miR-15b-5p	NEURL1B	0.072881963
hsa-miR-15b-5p	IQCA1	0.076161367
hsa-miR-15b-5p	PDGFRA	0.087524535
hsa-miR-15b-5p	CACNA2D1	0.070861118
hsa-miR-15b-5p	RUBCN	0.067997583
hsa-miR-15b-5p	EIF2B5	0.072784014
hsa-miR-15b-5p	RUNX1	0.078126732
hsa-miR-15b-5p	ITGA2	0.071115873
hsa-miR-15b-5p	TGOLN2	0.0592111
hsa-miR-15b-5p	ITPR1	0.065761735
hsa-miR-15b-5p	ADAMTS12	0.08119848
hsa-miR-15b-5p	ADAMTSL1	0.072095095
hsa-miR-15b-5p	NECTIN1	0.073854929
hsa-miR-15b-5p	FERMT2	0.072490589
hsa-miR-15b-5p	SIPA1L2	0.067699288
hsa-miR-15b-5p	COL4A3BP	0.069151545
hsa-miR-15b-5p	GTF3C5	0.062871588
hsa-miR-15b-5p	RUNX1T1	0.08731479
hsa-miR-15b-5p	SUPT16H	0.076405281
hsa-miR-15b-5p	SCN4B	0.125927125
hsa-miR-15b-5p	SCLT1	0.077229118
hsa-miR-15b-5p	SCN2A	0.078066801
hsa-miR-15b-5p	SCN3A	0.05714161
hsa-miR-15b-5p	SCMH1	0.068776278
hsa-miR-15b-5p	JAGN1	0.064779356
hsa-miR-15b-5p	SEH1L	0.073218284
hsa-miR-15b-5p	sep-03	0.068551122
hsa-miR-15b-5p	sep-02	0.067909486
hsa-miR-15b-5p	SENP1	0.073397488
hsa-miR-15b-5p	SENP5	0.077505769
hsa-miR-15b-5p	MYCBP2	0.061828839
hsa-miR-15b-5p	STXBP1	0.084849559
hsa-miR-15b-5p	ABCB5	0.066363634
hsa-miR-15b-5p	ABCF3	0.075073632
hsa-miR-15b-5p	ACSS2	0.075233415
hsa-miR-15b-5p	SIDT1	0.064556517
hsa-miR-15b-5p	SIDT2	0.073572919
hsa-miR-15b-5p	ADRB2	0.077261816
hsa-miR-15b-5p	AEBP2	0.066487871
hsa-miR-15b-5p	NUP210	0.080947509
hsa-miR-15b-5p	SLIT2	0.075504645
hsa-miR-15b-5p	SMAD5	0.071841963
hsa-miR-15b-5p	SMIM3	0.090113699
hsa-miR-15b-5p	SMYD5	0.059784846
hsa-miR-15b-5p	SNX33	0.0736281
hsa-miR-15b-5p	SOCS5	0.067001721
hsa-miR-15b-5p	KIAA0226L	0.060565677
hsa-miR-15b-5p	ALDH2	0.068228645
hsa-miR-15b-5p	SLC4A8	0.081972522
hsa-miR-15b-5p	SRRM3	0.082291366
hsa-miR-15b-5p	SLC7A2	0.076346992
hsa-miR-15b-5p	SRSF1	0.092171518
hsa-miR-15b-5p	SRPK1	0.07346448
hsa-miR-15b-5p	SRPRB	0.081333871
hsa-miR-15b-5p	SLC9A1	0.065058355
hsa-miR-15b-5p	SLC9A6	0.076853188
hsa-miR-15b-5p	SSRP1	0.069839965
hsa-miR-15b-5p	STK33	0.079968615
hsa-miR-15b-5p	AP5Z1	0.064994894
hsa-miR-15b-5p	AP2B1	0.076567976
hsa-miR-15b-5p	AP2A1	0.056359761
hsa-miR-15b-5p	CHRNA5	0.076558697
hsa-miR-15b-5p	SUZ12	0.07225817
hsa-miR-15b-5p	ATXN7L2	0.080366819
hsa-miR-15b-5p	SVEP1	0.109913673
hsa-miR-15b-5p	ARMC8	0.082143632
hsa-miR-15b-5p	ARL10	0.06260458
hsa-miR-15b-5p	ARID2	0.065723713
hsa-miR-15b-5p	ARIH1	0.084223093
hsa-miR-15b-5p	DNAJC9	0.068844701
hsa-miR-15b-5p	ASTN2	0.101386376
hsa-miR-15b-5p	ATAD5	0.101795795
hsa-miR-15b-5p	SYDE1	0.085268135
hsa-miR-15b-5p	SYNE1	0.056659839
hsa-miR-15b-5p	SYTL2	0.064061318
hsa-miR-15b-5p	ATP7A	0.066443162
hsa-miR-15b-5p	PNPLA6	0.079782855
hsa-miR-15b-5p	RAB11FIP2	0.067061893
hsa-miR-15b-5p	KIAA0895	0.075562144
hsa-miR-15b-5p	TMEM170B	0.070071074
hsa-miR-15b-5p	PWWP2B	0.071278222
hsa-miR-15b-5p	KIAA1549	0.062078459
hsa-miR-15b-5p	KIAA1462	0.080571753
hsa-miR-15b-5p	TACC1	0.068069412
hsa-miR-15b-5p	TBRG4	0.08980631
hsa-miR-15b-5p	TMEM255A	0.067997984
hsa-miR-15b-5p	DCUN1D1	0.068517237
hsa-miR-15b-5p	DCUN1D4	0.075794052
hsa-miR-15b-5p	TEAD1	0.068357904
hsa-miR-15b-5p	CREBL2	0.065015002
hsa-miR-15b-5p	TENM2	0.066559497
hsa-miR-15b-5p	KCNE4	0.079223601
hsa-miR-15b-5p	TFAP4	0.062215538
hsa-miR-15b-5p	FAM160B1	0.078862406
hsa-miR-15b-5p	BACH2	0.061970099
hsa-miR-15b-5p	BACE2	0.066308879
hsa-miR-15b-5p	THSD4	0.079406536
hsa-miR-15b-5p	KIFC3	0.091819291
